연번,시도,시군구,섬이름,위도,경도,id_count,source_count,velocity_0_count,velocity_1_count,velocity_2_count,state_count,age_count,Points_0_count,Points_1_count,Points_2_count
2129,전라남도,여수시,장구섬,34.605138699999998,127.714377200000001,7,7,7,7,7,7,7,7,7,7
2130,전라남도,여수시,(미부여),34.613568700000002,127.718113200000005,14,14,14,14,14,14,14,14,14,14
2131,전라남도,여수시,방끝,34.805570799999998,127.532221300000003,,,,,,,,,,
2132,전라남도,여수시,새섬,34.860875600000000,127.720906799999995,,,,,,,,,,
2133,전라남도,여수시,가문여,34.862765199999998,127.722466600000004,,,,,,,,,,
2134,전라남도,여수시,수항도,34.536371099999997,127.772571400000004,,,,,,,,,,
2135,전라남도,영광군,소각이도,35.258333329999999,126.115833300000006,,,,,,,,,,
2136,전라남도,영광군,목도,35.254690830000001,126.101670100000007,,,,,,,,,,
2137,전라남도,영광군,각거도,35.257882950000003,126.086450299999996,,,,,,,,,,
2138,전라남도,영광군,수만여,35.258120329999997,126.082880700000004,,,,,,,,,,
2139,전라남도,영광군,대장여,35.259884520000000,126.091987200000005,,,,,,,,,,
2140,전라남도,영광군,범여(각여),35.261550170000000,126.101548600000001,,,,,,,,,,
2141,전라남도,영광군,악산여,35.253366710000002,126.099957599999996,,,,,,,,,,
2142,전라남도,영광군,소악산여,35.252951220000000,126.099635899999996,,,,,,,,,,
2143,전라남도,영광군,수리바위(소각여),35.248786289999998,126.090716200000003,,,,,,,,,,
2144,전라남도,영광군,만풍도,35.362382210000000,126.059955500000001,,,,,,,,,,
2145,전라남도,영광군,대륙도,35.376733549999997,126.131577699999994,,,,,,,,,,
2146,전라남도,영광군,왕등여(왕등도),35.370794459999999,126.130688199999994,,,,,,,,,,
2147,전라남도,영광군,소노인도,35.284037849999997,126.211080300000006,,,,,,,,,,
2148,전라남도,영광군,대노인도,35.294349699999998,126.201846700000004,,,,,,,,,,
2149,전라남도,영광군,이분여,35.295142660000003,126.205631199999999,,,,,,,,,,
2150,전라남도,영광군,예도,35.288337009999999,126.206778499999999,,,,,,,,,,
2151,전라남도,영광군,납대기,35.265025209999997,126.222189900000004,,,,,,,,,,
2152,전라남도,영광군,갈구여,35.291559159999998,126.231370200000001,,,,,,,,,,
2153,전라남도,영광군,이산도,35.312855730000003,126.262282499999998,,,,,,,,,,
2154,전라남도,영광군,일산도,35.308482460000000,126.270172099999996,,,,,,,,,,
2155,전라남도,영광군,삼산도,35.319214459999998,126.266951500000005,,,,,,,,,,
2156,전라남도,영광군,사산도,35.319917169999997,126.270446300000003,,,,,,,,,,
2157,전라남도,영광군,육산도,35.322427660000002,126.276223500000000,,,,,,,,,,
2158,전라남도,영광군,장재여,35.360161939999998,126.007975799999997,,,,,,,,,,
2159,전라남도,영광군,대장재여,35.366867829999997,126.019832399999999,,,,,,,,,,
2160,전라남도,영광군,노고여2,35.368143709999998,126.026656900000006,,,,,,,,,,
2161,전라남도,영광군,노고여1,35.368182519999998,126.027273199999996,,,,,,,,,,
2162,전라남도,영광군,오도,35.330882050000000,126.003238600000003,,,,,,,,,,
2163,전라남도,영광군,목섬(항도),35.320292340000002,125.994169499999998,,,,,,,,,,
2164,전라남도,영광군,산근여(산그여),35.326546729999997,126.009649499999995,,,,,,,,,,
2165,전라남도,영광군,임병도,35.202290660000003,126.247366600000007,,,,,,,,,,
2166,전라남도,영광군,돔배,35.373814150000001,126.396338999999998,,,,,,,,,,
2167,전라남도,영광군,고두섬,35.330183779999999,126.376495199999994,,,,,,,,,,
2168,전라남도,영광군,임경도,35.248202499999998,126.298870100000002,,,,,,,,,,
2169,전라남도,영광군,비작도,35.194452730000002,126.277221600000004,,,,,,,,,,
2170,전라남도,영광군,쥐도,35.188986120000003,126.361767400000005,,,,,,,,,,
2171,전라남도,영광군,목도,35.170206759999999,126.355421699999994,,,,,,,,,,
2172,전라남도,영광군,민계도,35.174881970000001,126.342218000000003,,,,,,,,,,
2173,전라남도,영광군,민계도2,35.172544459999997,126.340102000000002,,,,,,,,,,
2174,전라남도,영광군,쥐도,35.390580479999997,126.400918000000004,,,,,,,,,,
2175,전라남도,영광군,괭이도,35.382701320000002,126.398423699999995,,,,,,,,,,
2176,전라남도,영광군,대각시도,35.184835999999997,126.209474999999998,,,,,,,,,,
2177,전라남도,영광군,고거리,35.173779799999998,126.184933700000002,,,,,,,,,,
2178,전라남도,영광군,소석만도,35.367564000000002,126.058015200000000,,,,,,,,,,
2179,전라남도,영광군,웃만재,35.378193699999997,126.130220399999999,,,,,,,,,,
2180,전라남도,영광군,(미부여),35.385815100000002,126.077518100000006,,,,,,,,,,
2181,전라남도,영광군,(미부여),35.392342800000002,126.081871000000007,,,,,,,,,,
2182,전라남도,영광군,(미부여),35.399466099999998,126.404016499999997,,,,,,,,,,
2183,전라남도,영광군,소바위,35.396045000000001,126.088507699999994,,,,,,,,,,
2184,전라남도,영광군,아랫만재,35.375605000000000,126.132402799999994,,,,,,,,,,
2185,전라남도,영암군,석화도,34.762222219999998,126.376388899999995,,,,,,,,,,
2186,전라남도,영암군,등대섬,34.768903190000003,126.378485200000000,,,,,,,,,,
2187,전라남도,완도군,내룡도,34.302727419999997,126.861034399999994,29,29,29,29,29,29,29,29,29,29
2188,전라남도,완도군,외룡도,34.300474070000000,126.865490500000007,25,25,25,25,25,25,25,25,25,25
2189,전라남도,완도군,형도,34.305670159999998,126.887534400000007,19,19,19,19,19,19,19,19,19,19
2190,전라남도,완도군,제도,34.304101600000003,126.889932299999998,24,24,24,24,24,24,24,24,24,24
2191,전라남도,완도군,달해도,34.300215399999999,126.835063599999998,,,,,,,,,,
2192,전라남도,완도군,송도,34.349403680000002,126.768530400000003,,,,,,,,,,
2193,전라남도,완도군,치도,34.352409420000001,126.793752799999993,,,,,,,,,,
2194,전라남도,완도군,소등도,34.337832110000001,126.905668300000002,1919,1919,1919,1919,1919,1919,1919,1919,1919,1919
2195,전라남도,완도군,민대소도,34.428452239999999,126.774432599999997,,,,,,,,,,
2196,전라남도,완도군,분도,34.417993400000000,126.837828999999999,,,,,,,,,,
2197,전라남도,완도군,장고도,34.414350730000002,126.872530299999994,,,,,,,,,,
2198,전라남도,완도군,입도,34.414346559999998,126.862438699999998,,,,,,,,,,
2199,전라남도,완도군,대개도,34.387419459999997,126.855556899999996,,,,,,,,,,
2200,전라남도,완도군,소개도,34.388562049999997,126.862801300000001,,,,,,,,,,
2201,전라남도,완도군,해남도,34.398442439999997,126.863692999999998,,,,,,,,,,
2202,전라남도,완도군,황도,34.352956679999998,126.769382399999998,,,,,,,,,,
2203,전라남도,완도군,대죽도,34.407832810000002,126.912254500000003,,,,,,,,,,
2204,전라남도,완도군,소죽도,34.406006509999997,126.909940599999999,,,,,,,,,,
2205,전라남도,완도군,마섬,34.460063509999998,127.047444400000003,,,,,,,,,,
2206,전라남도,완도군,민등여,34.459661680000004,127.051044800000000,,,,,,,,,,
2207,전라남도,완도군,중앙도,34.444026049999998,127.081014199999998,,,,,,,,,,
2208,전라남도,완도군,송아지목,34.421689700000002,127.034734999999998,,,,,,,,,,
2209,전라남도,완도군,송도,34.411059909999999,127.045738299999996,,,,,,,,,,
2210,전라남도,완도군,대납다지,34.405236289999998,127.051757300000006,,,,,,,,,,
2211,전라남도,완도군,소납다지,34.404070320000002,127.049477800000005,,,,,,,,,,
2212,전라남도,완도군,대화도,34.405490780000001,127.033791199999996,,,,,,,,,,
2213,전라남도,완도군,도각도,34.449125320000000,127.022130000000004,,,,,,,,,,
2214,전라남도,완도군,질마도,34.437149380000001,127.009089900000006,1,1,1,1,1,1,1,1,1,1
2215,전라남도,완도군,소질마도,34.433638360000003,127.006566899999996,1,1,1,1,1,1,1,1,1,1
2216,전라남도,완도군,황도,34.422894020000001,127.009854099999998,4,4,4,4,4,4,4,4,4,4
2217,전라남도,완도군,따리섬,34.373008020000000,127.094632000000004,,,,,,,,,,
2218,전라남도,완도군,대장고도,34.356770650000001,127.088457800000000,18,18,18,18,18,18,18,18,18,18
2219,전라남도,완도군,소장고도,34.356371340000003,127.087063000000001,19,19,19,19,19,19,19,19,19,19
2220,전라남도,완도군,작은섬,34.334486750000003,127.080504000000005,18,18,18,18,18,18,18,18,18,18
2221,전라남도,완도군,중병풍도,34.281486670000000,127.155836300000004,,,,,,,,,,
2222,전라남도,완도군,소병풍도,34.279725800000001,127.155940700000002,,,,,,,,,,
2223,전라남도,완도군,흰여,34.216767040000001,127.133200700000003,1,1,1,1,1,1,1,1,1,1
2224,전라남도,완도군,대마도,34.202785499999997,127.146792500000004,,,,,,,,,,
2225,전라남도,완도군,소마도,34.203898580000001,127.150958500000002,,,,,,,,,,
2226,전라남도,완도군,안매도,34.186129209999997,127.073395700000006,,,,,,,,,,
2227,전라남도,완도군,알매도(고려서도),34.196650409999997,127.075677799999994,,,,,,,,,,
2228,전라남도,완도군,고래여,34.188809130000003,127.080842000000004,,,,,,,,,,
2229,전라남도,완도군,송도,34.361997090000003,127.047981199999995,10,10,10,10,10,10,10,10,10,10
2230,전라남도,완도군,척도,34.382529660000003,127.025226599999996,,,,,,,,,,
2231,전라남도,완도군,대굴도,34.347054270000001,127.019780999999995,3,3,3,3,3,3,3,3,3,3
2232,전라남도,완도군,소굴도,34.344321020000002,127.024086699999998,,,,,,,,,,
2233,전라남도,완도군,장고도,34.410937720000000,126.993681499999994,292,292,292,292,292,292,292,292,292,292
2234,전라남도,완도군,정자도,34.387371020000003,126.984570300000001,,,,,,,,,,
2235,전라남도,완도군,소덕우도,34.281204819999999,127.005710800000003,31,31,31,31,31,31,31,31,31,31
2236,전라남도,완도군,형제도,34.266318720000001,127.005303900000001,,,,,,,,,,
2237,전라남도,완도군,구도,34.222747839999997,127.007922199999996,,,,,,,,,,
2238,전라남도,완도군,매물도,34.218035630000003,126.989934599999998,,,,,,,,,,
2239,전라남도,완도군,송도,34.214530289999999,127.009947299999993,,,,,,,,,,
2240,전라남도,완도군,낭도,34.319564069999998,127.018059600000001,,,,,,,,,,
2241,전라남도,완도군,목섬,34.320474380000000,127.012573300000000,,,,,,,,,,
2242,전라남도,완도군,도룡남도,34.307346850000002,126.999851699999994,44,44,44,44,44,44,44,44,44,44
2243,전라남도,완도군,망여,34.413159020000002,126.934416100000007,,,,,,,,,,
2244,전라남도,완도군,와도,34.442476669999998,127.007386699999998,3,3,3,3,3,3,3,3,3,3
2245,전라남도,완도군,돌섬여,34.427012480000002,127.077538599999997,,,,,,,,,,
2246,전라남도,완도군,엿도(엿섬),34.405741640000002,127.084662899999998,,,,,,,,,,
2247,전라남도,완도군,형제거북섬,34.209027780000000,127.008416699999998,,,,,,,,,,
2248,전라남도,완도군,범섬,34.210794110000002,127.027894900000007,,,,,,,,,,
2249,전라남도,완도군,작은도여,34.277561790000000,127.008758499999999,11,11,11,11,11,11,11,11,11,11
2250,전라남도,완도군,소룡랑도,34.305961930000002,126.997837899999993,50,50,50,50,50,50,50,50,50,50
2251,전라남도,완도군,거미여(백서),34.256849260000003,127.090452799999994,13,13,13,13,13,13,13,13,13,13
2252,전라남도,완도군,고래여,34.302215289999999,127.093622800000006,5,5,5,5,5,5,5,5,5,5
2253,전라남도,완도군,밝은여,34.270555880000003,127.146396600000003,25,25,25,25,25,25,25,25,25,25
2254,전라남도,완도군,소랑도1,34.328641110000000,127.075268899999998,22,22,22,22,22,22,22,22,22,22
2255,전라남도,완도군,소병풍도1,34.280031899999997,127.163219400000003,,,,,,,,,,
2256,전라남도,완도군,다랑도1,34.302433000000001,127.099496000000002,8,8,8,8,8,8,8,8,8,8
2257,전라남도,완도군,옷봉여,34.215620999999999,127.197922000000005,13,13,13,13,13,13,13,13,13,13
2258,전라남도,완도군,작은섬1,34.336969900000000,127.089149500000005,18,18,18,18,18,18,18,18,18,18
2259,전라남도,완도군,종달여,34.304074419999999,127.082150299999995,2,2,2,2,2,2,2,2,2,2
2260,전라남도,완도군,농어바위,34.293484190000001,126.863055599999996,,,,,,,,,,
2261,전라남도,완도군,북여(작은여),34.321287580000003,126.784426699999997,,,,,,,,,,
2262,전라남도,완도군,소원도,34.370662740000000,126.769366399999996,,,,,,,,,,
2263,전라남도,완도군,증도(위도),34.430627800000003,126.849119400000006,,,,,,,,,,
2264,전라남도,완도군,딴죽바위,34.419595340000001,126.849900899999994,,,,,,,,,,
2265,전라남도,완도군,소화도,34.291604370000002,126.623138999999995,,,,,,,,,,
2266,전라남도,완도군,계도,34.403973290000003,126.678464599999998,,,,,,,,,,
2267,전라남도,완도군,장구도,34.420833330000001,126.693055599999994,,,,,,,,,,
2268,전라남도,완도군,소장구도(소구장도),34.272353549999998,126.451653899999997,,,,,,,,,,
2269,전라남도,완도군,큰할미섬(대고도),34.195066269999998,126.620417500000002,,,,,,,,,,
2270,전라남도,완도군,작은할미섬(소고도),34.196787630000003,126.614997700000004,,,,,,,,,,
2271,전라남도,완도군,소마삭도,34.239615270000002,126.582163399999999,,,,,,,,,,
2272,전라남도,완도군,하구룡섬(하구룡도),34.185000000000002,126.621955600000007,,,,,,,,,,
2273,전라남도,완도군,육도,34.180107180000000,126.622165499999994,,,,,,,,,,
2274,전라남도,완도군,송도,34.189609830000002,126.622621199999998,,,,,,,,,,
2275,전라남도,완도군,소도,34.127755299999997,126.573607400000000,,,,,,,,,,
2276,전라남도,완도군,복생도,34.114024000000001,126.576111699999998,,,,,,,,,,
2277,전라남도,완도군,옥매도,34.142326660000002,126.492654799999997,308,308,308,308,308,308,308,308,308,308
2278,전라남도,완도군,미역섬(미정도),34.144727750000001,126.490282300000004,141,141,141,141,141,141,141,141,141,141
2279,전라남도,완도군,목섬(항도),34.154434420000001,126.586361400000001,,,,,,,,,,
2280,전라남도,완도군,소구도,34.197499999999998,126.628333299999994,,,,,,,,,,
2281,전라남도,완도군,지초도,34.189627979999997,126.848042500000005,3,3,3,3,3,3,3,3,3,3
2282,전라남도,완도군,주도,34.316937750000001,126.756234699999993,,,,,,,,,,
2283,전라남도,완도군,장도,34.359478070000002,126.737103000000005,,,,,,,,,,
2284,전라남도,완도군,병도,34.313860640000001,127.060944399999997,4,4,4,4,4,4,4,4,4,4
2285,전라남도,완도군,독섬,34.219225629999997,126.549399800000003,,,,,,,,,,
2286,전라남도,완도군,송도,34.195925639999999,126.520675800000006,,,,,,,,,,
2287,전라남도,완도군,형제상도,34.258023000000001,126.418575599999997,,,,,,,,,,
2288,전라남도,완도군,형제하도,34.258319999999998,126.421926299999996,,,,,,,,,,
2289,전라남도,완도군,오도,34.290106829999999,126.479417499999997,,,,,,,,,,
2290,전라남도,완도군,소제원도,34.270953339999998,126.426213399999995,,,,,,,,,,
2291,전라남도,완도군,상장구섬,34.223652999999999,126.616269099999997,,,,,,,,,,
2292,전라남도,완도군,강원서(강원서도),34.232996540000002,126.387623899999994,,,,,,,,,,
2293,전라남도,완도군,소잠도,34.228210539999999,126.409583799999993,,,,,,,,,,
2294,전라남도,완도군,소닭섬,34.172814459999998,126.446893399999993,,,,,,,,,,
2295,전라남도,완도군,닭섬,34.170844359999997,126.453127800000004,,,,,,,,,,
2296,전라남도,완도군,멍섬,34.168153760000003,126.478116499999999,,,,,,,,,,
2297,전라남도,완도군,바리섬,34.172728339999999,126.611852999999996,,,,,,,,,,
2298,전라남도,완도군,석도,34.186538830000003,126.594904200000002,,,,,,,,,,
2299,전라남도,완도군,석도,34.175553000000001,126.622977199999994,,,,,,,,,,
2300,전라남도,완도군,곳갈섬(병도),34.293408999999997,126.513863799999996,,,,,,,,,,
2301,전라남도,완도군,닭섬,34.310234410000000,126.610457900000000,,,,,,,,,,
2302,전라남도,완도군,송도,34.401111110000002,126.730000000000004,,,,,,,,,,
2303,전라남도,완도군,야도,34.117565999999997,126.518833799999996,4,4,4,4,4,4,4,4,4,4
2304,전라남도,완도군,갈도(가도),34.142452730000002,126.497809700000005,448,448,448,448,448,448,448,448,448,448
2305,전라남도,완도군,모래섬(사도),34.155120560000000,126.493108800000002,330,330,330,330,330,330,330,330,330,330
2306,전라남도,완도군,상도,34.147841909999997,126.490291099999993,137,137,137,137,137,137,137,137,137,137
2307,전라남도,완도군,동치섬(동추도),34.166946359999997,126.603627000000003,,,,,,,,,,
2308,전라남도,완도군,기도,34.144321540000000,126.587462099999996,,,,,,,,,,
2309,전라남도,완도군,갈마도,34.135450630000001,126.589325500000001,,,,,,,,,,
2310,전라남도,완도군,경서도,34.143629550000000,126.681763200000006,,,,,,,,,,
2311,전라남도,완도군,대서도,34.201582430000002,126.645477999999997,,,,,,,,,,
2312,전라남도,완도군,내항도,34.212527729999998,126.911052900000001,,,,,,,,,,
2313,전라남도,완도군,노적도(외항도),34.203947769999999,126.910038000000000,,,,,,,,,,
2314,전라남도,완도군,상도,34.147327420000003,126.899737700000003,1,1,1,1,1,1,1,1,1,1
2315,전라남도,완도군,목섬,34.400591759999998,127.061235199999999,,,,,,,,,,
2316,전라남도,완도군,종달서도,34.312957779999998,127.131665200000000,40,40,40,40,40,40,40,40,40,40
2317,전라남도,완도군,민등서도,34.314996069999999,127.126868900000005,65,65,65,65,65,65,65,65,65,65
2318,전라남도,완도군,외모도,34.226082630000001,126.382624500000006,,,,,,,,,,
2319,전라남도,완도군,목섬,34.209411660000001,126.625807399999999,,,,,,,,,,
2320,전라남도,완도군,(미부여),34.112141200000003,126.667059300000005,,,,,,,,,,
2321,전라남도,완도군,(미부여),34.115581700000000,126.647644799999995,,,,,,,,,,
2322,전라남도,완도군,(미부여),34.144644399999997,126.746014500000001,,,,,,,,,,
2323,전라남도,완도군,(미부여),34.142923000000003,126.745670500000003,,,,,,,,,,
2324,전라남도,완도군,(미부여),34.165739199999997,126.614552300000000,,,,,,,,,,
2325,전라남도,완도군,남다도,34.174794300000002,126.845817199999999,3,3,3,3,3,3,3,3,3,3
2326,전라남도,완도군,남도,34.152086799999999,126.589251599999997,,,,,,,,,,
2327,전라남도,완도군,불근도,34.152092400000001,126.747157700000002,,,,,,,,,,
2328,전라남도,완도군,망월여,34.139592899999997,126.502290900000006,494,494,494,494,494,494,494,494,494,494
2329,전라남도,완도군,가덕도,34.188535199999997,126.447754000000003,,,,,,,,,,
2330,전라남도,완도군,(미부여),34.198031100000001,127.146634899999995,,,,,,,,,,
2331,전라남도,완도군,다라지도,34.209894700000000,127.199476200000007,5,5,5,5,5,5,5,5,5,5
2332,전라남도,완도군,(미부여),34.210378400000003,127.024187800000007,,,,,,,,,,
2333,전라남도,완도군,소망,34.219465300000003,126.763039599999999,,,,,,,,,,
2334,전라남도,완도군,문어북도,34.219204499999996,126.427864200000002,,,,,,,,,,
2335,전라남도,완도군,대망,34.221376800000002,126.766013400000006,,,,,,,,,,
2336,전라남도,완도군,장구섬,34.222907399999997,126.619456000000000,,,,,,,,,,
2337,전라남도,완도군,잠도,34.226520399999998,126.406099400000002,,,,,,,,,,
2338,전라남도,완도군,(미부여),34.216268399999997,126.646647999999999,,,,,,,,,,
2339,전라남도,완도군,선여,34.216687700000001,127.197902499999998,15,15,15,15,15,15,15,15,15,15
2340,전라남도,완도군,솔섬,34.216885400000002,127.194397400000000,14,14,14,14,14,14,14,14,14,14
2341,전라남도,완도군,문어남도,34.215905399999997,126.431188199999994,,,,,,,,,,
2342,전라남도,완도군,두억도,34.179850000000002,126.837923099999998,907,907,907,907,907,907,907,907,907,907
2343,전라남도,완도군,(미부여),34.297934499999997,126.682900200000006,,,,,,,,,,
2344,전라남도,완도군,(미부여),34.307004900000003,126.876373999999998,30,30,30,30,30,30,30,30,30,30
2345,전라남도,완도군,(미부여),34.306328999999998,126.885819499999997,19,19,19,19,19,19,19,19,19,19
2346,전라남도,완도군,소다랑도,34.309655499999998,127.088203300000004,14,14,14,14,14,14,14,14,14,14
2347,전라남도,완도군,진섬,34.285464400000002,126.864988800000006,,,,,,,,,,
2348,전라남도,완도군,대병풍도,34.282764499999999,127.157600400000007,,,,,,,,,,
2349,전라남도,완도군,갈마도,34.328715299999999,126.905050399999993,1923,1923,1923,1923,1923,1923,1923,1923,1923,1923
2350,전라남도,완도군,(미부여),34.338953699999998,127.020612400000005,,,,,,,,,,
2351,전라남도,완도군,혈도,34.338637700000000,126.911627300000006,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185
2352,전라남도,완도군,(미부여),34.369544099999999,127.015158099999994,16,16,16,16,16,16,16,16,16,16
2353,전라남도,완도군,대사도,34.358602300000001,127.100115599999995,24,24,24,24,24,24,24,24,24,24
2354,전라남도,완도군,동송송도,34.358874499999999,127.057792899999995,24,24,24,24,24,24,24,24,24,24
2355,전라남도,완도군,소사도,34.363558800000000,127.102116499999994,13,13,13,13,13,13,13,13,13,13
2356,전라남도,완도군,(미부여),34.354060699999998,126.846413699999999,,,,,,,,,,
2357,전라남도,완도군,대칠기도,34.395779900000001,126.984243199999995,,,,,,,,,,
2358,전라남도,완도군,소칠기도,34.399513700000000,126.984029399999997,,,,,,,,,,
2359,전라남도,완도군,"덕도(섬어두지, 어두도)",34.412839300000002,126.952359299999998,,,,,,,,,,
2360,전라남도,완도군,(미부여),34.401786100000002,126.985160600000000,,,,,,,,,,
2361,전라남도,완도군,소화도,34.403265300000001,127.041424000000006,,,,,,,,,,
2362,전라남도,완도군,중화도,34.404275499999997,127.038831999999999,,,,,,,,,,
2363,전라남도,완도군,(미부여),34.405681999999999,126.907356600000000,,,,,,,,,,
2364,전라남도,완도군,(미부여),34.406986000000003,126.909131700000003,,,,,,,,,,
2365,전라남도,완도군,원도,34.421602999999998,126.858527100000003,,,,,,,,,,
2366,전라남도,완도군,(미부여),34.413207000000000,126.991214799999995,214,214,214,214,214,214,214,214,214,214
2367,전라남도,완도군,재도,34.443704900000000,127.006503199999997,3,3,3,3,3,3,3,3,3,3
2368,전라남도,완도군,(미부여),34.389833799999998,126.747420199999993,,,,,,,,,,
2369,전라남도,완도군,비도,34.394454500000002,127.026719200000002,,,,,,,,,,
2370,전라남도,완도군,(미부여),34.394234400000002,126.988852800000004,,,,,,,,,,
2371,전라남도,장흥군,무녀도,34.573699779999998,127.006987800000005,,,,,,,,,,
2372,전라남도,장흥군,대무녀도,34.567860510000003,127.011492899999993,,,,,,,,,,
2373,전라남도,장흥군,오도,34.588099659999997,126.999031400000007,,,,,,,,,,
2374,전라남도,장흥군,소동도,34.604522189999997,127.004762499999998,,,,,,,,,,
2375,전라남도,장흥군,보성여도,34.610339560000000,127.016098499999998,,,,,,,,,,
2376,전라남도,장흥군,탱자도(송도),34.461888709999997,126.949743799999993,,,,,,,,,,
2377,전라남도,장흥군,대마리도,34.454451020000000,126.952286400000006,,,,,,,,,,
2378,전라남도,장흥군,소마리도,34.458391120000002,126.953055500000005,,,,,,,,,,
2379,전라남도,장흥군,소대구도,34.437638560000003,126.940029300000006,,,,,,,,,,
2380,전라남도,장흥군,대대구도,34.430677189999997,126.930607600000002,,,,,,,,,,
2381,전라남도,장흥군,소회도,34.498864460000000,126.968574099999998,,,,,,,,,,
2382,전라남도,장흥군,가스마리도(가시머리섬),34.538770739999997,126.996316800000002,,,,,,,,,,
2383,전라남도,진도군,소저도,34.510648289999999,126.172945499999997,587,587,587,587,587,587,587,587,587,587
2384,전라남도,진도군,작두섬(작도도),34.536088669999998,126.175781000000001,615,615,615,615,615,615,615,615,615,615
2385,전라남도,진도군,군함섬(군함도),34.534959829999998,126.219071900000003,,,,,,,,,,
2386,전라남도,진도군,수유송도,34.556589180000003,126.210110200000003,,,,,,,,,,
2387,전라남도,진도군,수유여,34.538304760000003,126.215345799999994,,,,,,,,,,
2388,전라남도,진도군,상변도,34.403655100000002,126.364316000000002,,,,,,,,,,
2389,전라남도,진도군,중변도,34.403642370000000,126.370302499999994,,,,,,,,,,
2390,전라남도,진도군,하변도,34.397905729999998,126.366687299999995,,,,,,,,,,
2391,전라남도,진도군,감보도,34.537588919999997,126.353620699999993,,,,,,,,,,
2392,전라남도,진도군,와도,34.474769000000002,126.384429400000002,,,,,,,,,,
2393,전라남도,진도군,수서도,34.592831640000000,126.248837600000002,1,1,1,1,1,1,1,1,1,1
2394,전라남도,진도군,굴섬(굴도),34.556720230000003,126.315363199999993,,,,,,,,,,
2395,전라남도,진도군,넙섬(잉도),34.555634470000001,126.308606800000007,,,,,,,,,,
2396,전라남도,진도군,매도,34.333829469999998,126.302347900000001,,,,,,,,,,
2397,전라남도,진도군,수달도(어덩여),34.387797999999997,126.278500500000007,,,,,,,,,,
2398,전라남도,진도군,구자서도(위도),34.325287189999997,126.289000700000003,,,,,,,,,,
2399,전라남도,진도군,서갈매기섬(갈매기섬),34.285318089999997,126.342133000000004,,,,,,,,,,
2400,전라남도,진도군,중갈매기섬,34.285555559999999,126.347499999999997,,,,,,,,,,
2401,전라남도,진도군,밀매도(밀매1도),34.250290249999999,126.330288899999999,,,,,,,,,,
2402,전라남도,진도군,소밀매도,34.247124409999998,126.327775700000004,,,,,,,,,,
2403,전라남도,진도군,갈매기섬(서갈매기섬),34.285277780000001,126.350277800000001,,,,,,,,,,
2404,전라남도,진도군,만서도,34.280727640000002,126.383161900000005,,,,,,,,,,
2405,전라남도,진도군,삼북도,34.397867640000001,126.307313600000001,,,,,,,,,,
2406,전라남도,진도군,삼중도,34.397189640000001,126.307137200000000,,,,,,,,,,
2407,전라남도,진도군,삼남도,34.396570359999998,126.307894399999995,,,,,,,,,,
2408,전라남도,진도군,수품항도(항도),34.380277780000000,126.311666700000004,,,,,,,,,,
2409,전라남도,진도군,소황범도,34.400303829999999,126.313948499999995,,,,,,,,,,
2410,전라남도,진도군,황범도,34.395667699999997,126.313618800000000,,,,,,,,,,
2411,전라남도,진도군,상두륵도,34.401800639999998,126.349462299999999,,,,,,,,,,
2412,전라남도,진도군,두륵도,34.399007970000000,126.350933699999999,,,,,,,,,,
2413,전라남도,진도군,소삼도,34.394866970000002,126.327945000000000,,,,,,,,,,
2414,전라남도,진도군,중삼도,34.391777070000003,126.325928000000005,,,,,,,,,,
2415,전라남도,진도군,무저도,34.386170999999997,126.345388499999999,,,,,,,,,,
2416,전라남도,진도군,소소당도,34.352949189999997,126.196871400000006,,,,,,,,,,
2417,전라남도,진도군,대소당도,34.347196279999999,126.187499799999998,,,,,,,,,,
2418,전라남도,진도군,중죽도,34.349891999999997,126.179950899999994,,,,,,,,,,
2419,전라남도,진도군,사자도,34.328983319999999,126.153611600000005,4,4,4,4,4,4,4,4,4,4
2420,전라남도,진도군,각거도,34.353775540000001,126.128450099999995,,,,,,,,,,
2421,전라남도,진도군,신도,34.355920529999999,126.124016299999994,,,,,,,,,,
2422,전라남도,진도군,죽도,34.365356550000001,126.124027100000006,6478,6478,6478,6478,6478,6478,6478,6478,6478,6478
2423,전라남도,진도군,백미도,34.358837919999999,126.128961799999999,,,,,,,,,,
2424,전라남도,진도군,임회항도,34.331038999999997,126.148961999999997,1,1,1,1,1,1,1,1,1,1
2425,전라남도,진도군,돈서,34.519317919999999,126.085742199999999,,,,,,,,,,
2426,전라남도,진도군,공도,34.517566920000000,126.084404599999999,,,,,,,,,,
2427,전라남도,진도군,대소동도,34.456800000000001,126.041949599999995,9,9,9,9,9,9,9,9,9,9
2428,전라남도,진도군,가덕도,34.453840860000000,125.999145299999995,,,,,,,,,,
2429,전라남도,진도군,접우도,34.456297120000002,125.985288600000004,,,,,,,,,,
2430,전라남도,진도군,외공도(외맹도),34.462520460000000,125.989071800000005,,,,,,,,,,
2431,전라남도,진도군,방아섬(방여도),34.250768000000001,126.062886100000000,6,6,6,6,6,6,6,6,6,6
2432,전라남도,진도군,방아섬(족도),34.344735919999998,125.973448300000001,,,,,,,,,,
2433,전라남도,진도군,소라배도,34.305848249999997,126.013029000000003,,,,,,,,,,
2434,전라남도,진도군,북송도,34.424065319999997,125.988316800000007,,,,,,,,,,
